srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|cache control|server|method|unique service name|notification sub type|request version|search type|notification type|search target|uri,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|54627,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|48246|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|60128|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|44215|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|58777|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|52571,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|45321|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|52216,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|49270|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|49379,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|60528|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.192|192.168.1.248|17|60897|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|58645,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|35557|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|58648,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|57412|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|49781|1900|null|null|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:byebye|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|54694|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|59234|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|47680|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|55858|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|50222|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|47038|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|51468,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.1|192.168.1.248|17|1900|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.192|192.168.1.248|17|57429|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|57567|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.192|192.168.1.248|17|58695|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.192|192.168.1.248|17|32802|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|40389|1900|null|null|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:byebye|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|51150,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|59861|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|58348,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|59101|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|40965|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|34441|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|54432,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|58652|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|60891,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|43449|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|36158|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|37196|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|58731|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|46699|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|44648|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|48566|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|63594,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|42893|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|54696,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|50177,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|40314|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|60242|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|54781|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|63188,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|61682,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|59168|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|35561|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|45578,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|35003|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|57188,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|42509,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|40538|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.223|192.168.1.248|17|3082|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|57443,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|49498,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|58252,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|52706,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|39505|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|58322|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|53882|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|54554|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|38416|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|52715,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|58447|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|36675|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.1|192.168.1.248|17|1900|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.192|192.168.1.248|17|49530|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|57567|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|57481|1900|null|null|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:byebye|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|56145|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|50103,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|42071|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|55241,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|55648,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|1900|1900|null|null|M-SEARCH|null|null|HTTP/1.1|"""ssdp:discover"""|null|ssdp:all|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|54512|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|36438|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|42893|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|34746,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|59576|1900|null|null|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:byebye|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|59636,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|59517,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|33994|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|56909|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|54878|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|41896,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|53387,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|49498,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|59941|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.192|192.168.1.248|17|37021|1900,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|53677,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|52223,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|42663,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|55531,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|36438|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|ssdp:alive|HTTP/1.1|null|urn:schemas-upnp-org:device:InternetGatewayDevice:1|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|33017,,|null|null|null|null|null|null|null|null|null|null
null|null|0x86dd|fe80:0:0:0:216:6cff:feab:6b88|ff02:0:0:0:0:0:0:c|17|33994|1900|max-age=60|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|NOTIFY|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|ssdp:alive|HTTP/1.1|null|upnp:rootdevice|null|*,,
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|53387,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|57192,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.180|17|1900|3942,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|47188,,|null|null|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.192|17|1900|46880,,|null|null|null|null|null|null|null|null|null|null
