srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,authentication_credential,,,method,,,host,,,request-version,,,uri,,,authentication_type,,,user-agent,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.56.22,,,6,,,33955,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.11.250,,,6,,,53252,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,48356,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.170.235,,,6,,,41029,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,48718,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,35045,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,55729,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,50464,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.17.78,,,6,,,51050,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,45461,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,40010,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,48071,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.207.208,,,6,,,46429,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,56570,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,39384,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.251.1,,,6,,,34577,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,39377,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.11.250,,,192.168.1.143,,,6,,,80,,,33179,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.251.136.150,,,192.168.1.143,,,6,,,80,,,59757,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.36.62,,,6,,,59921,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,51731,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,33329,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,50448,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,51970,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,42564,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,49659,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.104.38,,,6,,,36076,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.109.183,,,192.168.1.143,,,6,,,80,,,56718,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.104.38,,,6,,,44351,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,41366,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.174.247,,,6,,,43146,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.82.120,,,192.168.1.143,,,6,,,80,,,43877,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.104.38,,,192.168.1.143,,,6,,,80,,,47241,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.109.183,,,192.168.1.143,,,6,,,80,,,43425,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.109.183,,,192.168.1.143,,,6,,,80,,,44756,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,60681,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.170.235,,,6,,,56850,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,51380,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,53792,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,49068,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.249.231,,,192.168.1.143,,,6,,,80,,,48486,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.82.120,,,6,,,34145,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.44.255,,,6,,,42658,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.210.178,,,192.168.1.143,,,6,,,80,,,34644,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,45161,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.36.62,,,192.168.1.143,,,6,,,80,,,39121,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,35758,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,49168,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,55036,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,34846,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,46741,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.56.22,,,6,,,37422,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53170,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,35628,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,39888,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,37263,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.82.120,,,6,,,48049,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.210.173,,,6,,,58763,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.251.1,,,192.168.1.143,,,6,,,80,,,58384,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.251.1,,,6,,,35701,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.126.58,,,6,,,40971,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,38453,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,41280,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53180,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,34874,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53182,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,40260,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,42470,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,56456,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,46612,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,34072,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.15.95,,,192.168.1.143,,,6,,,80,,,42302,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,45592,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.201.235,,,192.168.1.143,,,6,,,80,,,54170,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,40448,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.201.235,,,6,,,39486,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.219.43,,,6,,,49227,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,38685,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.78.233,,,192.168.1.143,,,6,,,80,,,59315,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53127,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,60376,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.201.235,,,6,,,37925,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,56388,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.201.235,,,6,,,51123,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.174.247,,,6,,,42469,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,38073,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,58387,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.78.233,,,192.168.1.143,,,6,,,80,,,36682,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.78.233,,,192.168.1.143,,,6,,,80,,,35346,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,47754,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,46094,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,58151,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,34182,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,51661,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,33275,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,54334,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,46163,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,57248,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.239.112,,,6,,,33144,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.49.32,,,192.168.1.143,,,6,,,80,,,52009,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,45741,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,44412,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,53445,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,54773,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.56.22,,,192.168.1.143,,,6,,,80,,,55205,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,52838,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,54323,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,41767,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,50078,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,55130,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,46748,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,60889,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,51396,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,53102,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.174.247,,,6,,,53386,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,41702,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.82.120,,,192.168.1.143,,,6,,,80,,,43195,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,37176,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.219.43,,,192.168.1.143,,,6,,,80,,,34655,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.82.120,,,6,,,48521,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,59472,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,39004,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,48333,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.15.95,,,6,,,47273,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,47878,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,56330,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.149.2,,,6,,,50055,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.44.255,,,6,,,53009,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,46261,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,33860,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.201.235,,,192.168.1.143,,,6,,,80,,,44787,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,33811,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,37675,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.251.1,,,6,,,56593,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,56146,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,57479,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,57665,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,57013,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,33319,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
