srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|method|host|request-version|uri,,|uri|user-agent,,
null|null|0x0800|192.168.1.239|176.32.98.203|6|39310|80|HEAD|null|HTTP/1.1|null| kindle-time.amazon.com|kindle/2.0,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45554|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35023|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45555|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37684|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|46091|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45541|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45540|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35022|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37683|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|46092|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45592|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45591|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57584|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57585|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52067|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|58530|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|46097|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|46098|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|58529|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52066|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53007|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48588|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48587|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52904|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34901|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34902|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52905|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53006|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|60277|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|60276|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49770|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|41553|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50761|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35637|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35636|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|41552|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43678|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|48926|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|48927|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43677|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47641|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47642|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50762|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33061|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33062|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56980|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|54288|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|54287|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42277|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42278|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57062|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57063|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33070|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33071|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49771|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49153|54234|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49153|54233|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56855|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56853|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56854|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|43812|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56852|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|43811|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40198|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40197|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|45882|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|45883|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|45751|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42333|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|45752|49153|GET|192.168.1.165:49153|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38996|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38995|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42332|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50612|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46241|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46242|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49768|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50611|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49767|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59577|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59576|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42363|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42364|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|56979|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|42738|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|42737|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|44980|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58399|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58500|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35845|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35844|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36431|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36432|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34596|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34597|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35889|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46543|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46544|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35890|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47880|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47879|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33290|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57248|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|48132|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48427|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54430|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57247|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|48131|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48426|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33289|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57233|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57234|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45299|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45298|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|48005|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|48004|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42468|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42469|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48421|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54431|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48420|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42417|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|42418|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|40582|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.165|6|40581|49154|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49609|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|176.32.98.203|192.168.1.239|6|80|36884|HEAD|null|HTTP/1.1|null| kindle-time.amazon.com|kindle/2.0,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49608|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60740|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60741|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|52.84.25.200|192.168.1.239|6|80|37674|GET|d28julafmv4ekl.cloudfront.net|HTTP/1.1|null| /64%2F30%2F240762052_S64.mp3?response-content-type=audio%2Fmpeg&Expires=1489733030&Signature=cBFSREV2Z4G-850WnyLjQeJTY8t7KSdttB8W6FrWp1QN0DZb4fUjstAoO6JNuU3CmSmMad1kvWS0FKTs-H1aQKn~9dtlptW3VkDnWl-0b--5h05l8wmNenErdd43gXHWpzFi4y6~lW7g30F3svSN3wXodQiF1W3jdM~OJeUOa9Q_&Key-Pair-Id=APKAJVZTZLZ7I5XDXGUQ|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45165|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45164|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57118|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57117|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54684|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60760|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60759|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54683|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|44979|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45172|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45173|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58499|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57158|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57157|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54557|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54556|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40039|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40038|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40166|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35342|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40167|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35341|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|56476|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.165|192.168.1.239|6|49154|56477|GET|192.168.1.165:49154|HTTP/1.1|null| /setup.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35232|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35231|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48533|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60227|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60228|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59249|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|176.32.98.203|192.168.1.239|6|80|48671|HEAD|null|HTTP/1.1|null| kindle-time.amazon.com|kindle/2.0,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59215|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59214|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|48792|80|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60251|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60261|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60260|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60250|GET|192.168.1.159|HTTP/1.1|null| /description.xml|,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55612|80|GET|192.168.1.159|HTTP/1.1|null| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights|,,
