srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|cache control|server|response phrase|response version|unique service name|status code|location|search target,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|60727|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|57115|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35918|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|47898|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|59880|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|46558|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|46551|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|46595|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|44976|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|53173|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|63634|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|1900|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|51243|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.249:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.193|192.168.1.249|17|3128|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Sensor-1_0-221310L11005E4::upnp:rootdevice|200.0|http://192.168.1.193:49153/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|52716|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|37280|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|33326|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|53151|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.177|17|1900|49152|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.249:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|53269|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|62725|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.248|17|1900|1900|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.249:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|53584|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|64221|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.193|17|1900|3080|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|64059|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|55638|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.223|192.168.1.249|17|3152|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Socket-1_0-221310K11008C5::upnp:rootdevice|200.0|http://192.168.1.223:49152/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.1|192.168.1.249|17|1900|1900|max-age=120|OpenWRT/OpenWrt UPnP/1.1 MiniUPnPd/1.9|OK|HTTP/1.1|uuid:f1d5907f-e2bd-4b0d-96d4-ba664aa2f798::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.1:5000/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|59881|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.249:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|56298|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|56372|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.209|17|1900|51420|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|53420|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.193|17|1900|3080|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.249:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.193|17|1900|3080|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.208|17|1900|65173|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|53173|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.208|17|1900|52679|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|3942|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.208|17|1900|53741|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.209|17|1900|60799|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|1900|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.1|192.168.1.248|17|1900|1900|max-age=120|OpenWRT/OpenWrt UPnP/1.1 MiniUPnPd/1.9|OK|HTTP/1.1|uuid:f1d5907f-e2bd-4b0d-96d4-ba664aa2f79a|200.0|http://192.168.1.1:5000/rootDesc.xml|uuid:f1d5907f-e2bd-4b0d-96d4-ba664aa2f79a,,
null|null|0x0800|192.168.1.248|192.168.1.193|17|1900|3147|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.193|17|1900|3080|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|53173|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|58612|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.223|192.168.1.248|17|3150|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Socket-1_0-221310K11008C5::upnp:rootdevice|200.0|http://192.168.1.223:49152/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|38297|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|239.255.255.250|17|49581|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|3942|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.193|192.168.1.248|17|3138|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Sensor-1_0-221310L11005E4::upnp:rootdevice|200.0|http://192.168.1.193:49153/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.240|192.168.1.248|17|56010|1900|max-age=1810|SHP, UPnP/1.0, Samsung UPnP SDK/1.0|OK|HTTP/1.1|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf::urn:samsung.com:service:FileTransport:1|200.0|http://192.168.223.100:8387/storage/emulated/0/data/user/0/com.samsung.android.app.FileShareServer/files/|urn:samsung.com:service:FileTransport:1,,
null|null|0x0800|192.168.1.240|192.168.1.248|17|33021|1900|max-age=1810|SHP, UPnP/1.0, Samsung UPnP SDK/1.0|OK|HTTP/1.1|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf::upnp:rootdevice|200.0|http://192.168.223.100:8387/storage/emulated/0/data/user/0/com.samsung.android.app.FileShareServer/files/|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|39321|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.240|192.168.1.248|17|50969|1900|max-age=1810|SHP, UPnP/1.0, Samsung UPnP SDK/1.0|OK|HTTP/1.1|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf|200.0|http://192.168.223.100:8387/storage/emulated/0/data/user/0/com.samsung.android.app.FileShareServer/files/|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|1900|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.240|192.168.1.248|17|51958|1900|max-age=1810|SHP, UPnP/1.0, Samsung UPnP SDK/1.0|OK|HTTP/1.1|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf::urn:samsung.com:device:FileTransferServer:1|200.0|http://192.168.223.100:8387/storage/emulated/0/data/user/0/com.samsung.android.app.FileShareServer/files/|urn:samsung.com:device:FileTransferServer:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|58610|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.1|192.168.1.248|17|1900|1900|max-age=120|OpenWRT/OpenWrt UPnP/1.1 MiniUPnPd/1.9|OK|HTTP/1.1|uuid:f1d5907f-e2bd-4b0d-96d4-ba664aa2f79a|200.0|http://192.168.1.1:5000/rootDesc.xml|uuid:f1d5907f-e2bd-4b0d-96d4-ba664aa2f79a,,
null|null|0x0800|192.168.1.248|192.168.1.193|17|1900|3147|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|59701|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|54483|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.180|17|1900|1900|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.159|192.168.1.248|17|1900|1900|max-age=100|Linux/3.14.0 UPnP/1.0 IpBridge/1.15.0|OK|HTTP/1.1|uuid:2f402f80-da50-11e1-9b23-0017882b9a25::upnp:rootdevice|200.0|http://192.168.1.159:80/description.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|62765|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|52018|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|60571|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|62429|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.243|17|1900|64038|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|57284|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::upnp:rootdevice|200.0|http://192.168.1.248:49152/rootDesc.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|38519|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|38521|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|54420|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|51533|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.240|192.168.1.248|17|33630|1900|max-age=1810|SHP, UPnP/1.0, Samsung UPnP SDK/1.0|OK|HTTP/1.1|uuid:de9127c1-182a-47de-ae6e-4b6904a6e6bf::urn:samsung.com:service:FileTransport:1|200.0|http://192.168.223.100:8387/storage/emulated/0/data/user/0/com.samsung.android.app.FileShareServer/files/|urn:samsung.com:service:FileTransport:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|57415|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|50820|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.223|192.168.1.248|17|3311|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Socket-1_0-221310K11008C5::upnp:rootdevice|200.0|http://192.168.1.223:49153/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.248|239.255.255.250|17|41071|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|58541|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.239|17|1900|54735|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.248|192.168.1.225|17|1900|55893|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.248|192.168.1.240|17|1900|36059|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.248:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
